state,year,month,dn,count,avg_brightness,median_frp,max_day_count,max_day_date,pct_night
Colorado,2016,7,A,412,351.68834951456313,71.75,,,0.24271844660194175
Colorado,2016,8,A,81,347.10246913580244,60.7,,,0.24691358024691357
Colorado,2016,9,A,115,345.23826086956524,51.0,,,0.09565217391304348
Colorado,2016,10,A,139,343.6007194244604,59.8,,,0.050359712230215826
Colorado,2016,11,A,18,314.1,13.1,,,0.0
Colorado,2016,12,A,6,324.34999999999997,31.9,,,0.0
Colorado,2017,1,A,2,314.4,48.050000000000004,,,0.0
Colorado,2017,2,A,30,325.57,22.85,,,0.0
Colorado,2017,3,A,97,326.8237113402062,27.8,,,0.0
Colorado,2017,4,A,48,334.35625,33.349999999999994,,,0.125
Colorado,2017,5,A,31,328.7258064516129,22.5,,,0.0
Colorado,2017,6,A,101,349.8267326732673,60.9,,,0.09900990099009901
Colorado,2017,7,A,110,346.7754545454546,67.6,,,0.4818181818181818
Colorado,2017,8,A,23,327.5521739130435,21.0,,,0.08695652173913043
Colorado,2017,9,A,137,343.2153284671533,49.6,,,0.35766423357664234
Colorado,2017,10,A,82,324.72439024390246,27.05,,,0.0
Colorado,2017,11,A,56,330.21964285714284,62.400000000000006,,,0.017857142857142856
Colorado,2017,12,A,40,319.63,45.5,,,0.025
Colorado,2018,1,A,12,313.85833333333335,19.45,,,0.0
Colorado,2018,2,A,24,314.75,25.15,,,0.0
Colorado,2018,3,A,146,328.45958904109585,31.95,,,0.1232876712328767
Colorado,2018,4,A,98,343.79183673469385,35.7,,,0.01020408163265306
Colorado,2018,5,A,15,341.96,69.4,,,0.26666666666666666
Colorado,2018,6,A,638,353.97398119122255,90.45,,,0.30250783699059564
Colorado,2018,7,A,656,354.9422256097561,100.0,,,0.39176829268292684
Colorado,2018,8,A,518,338.04787644787643,47.8,,,0.49613899613899615
Colorado,2018,9,A,403,347.7528535980149,67.7,,,0.19602977667493796
Colorado,2018,10,A,40,332.28249999999997,32.45,,,0.225
Colorado,2018,11,A,34,329.94117647058823,25.2,,,0.0
Colorado,2018,12,A,3,336.23333333333335,60.2,,,0.0
Colorado,2019,1,A,2,319.25,38.75,,,0.0
Colorado,2019,2,A,14,330.20714285714286,35.05,,,0.0
Colorado,2019,3,A,17,319.97058823529414,23.7,,,0.0
Colorado,2019,4,A,19,325.46315789473687,19.7,,,0.10526315789473684
Colorado,2019,5,A,31,329.84838709677416,43.0,,,0.0
Colorado,2019,6,A,22,333.19545454545454,29.1,,,0.0
Colorado,2019,7,A,38,346.5078947368421,81.0,,,0.0
Colorado,2019,8,A,33,339.9757575757576,57.9,,,0.12121212121212122
Colorado,2019,9,A,123,345.5284552845528,51.8,,,0.10569105691056911
Colorado,2019,10,A,133,340.8368421052632,55.1,,,0.17293233082706766
Colorado,2019,11,A,16,316.9625,26.15,,,0.0
Colorado,2020,1,A,23,322.3652173913043,29.1,,,0.0
Colorado,2020,2,A,9,315.64444444444445,26.7,,,0.0
Colorado,2020,3,A,34,318.7529411764706,12.0,,,0.029411764705882353
Colorado,2020,4,A,32,337.325,46.35,,,0.125
Colorado,2020,5,A,75,341.356,55.6,,,0.44
Colorado,2020,6,A,79,348.99367088607596,63.9,,,0.189873417721519
Colorado,2020,7,A,59,348.6881355932203,90.7,,,0.3050847457627119
Colorado,2020,8,A,1720,353.83,86.55,,,0.47848837209302325
Colorado,2020,9,A,822,366.7395377128954,119.4,,,0.20924574209245742
Colorado,2020,10,A,2101,364.0445026178011,94.0,,,0.47025226082817706
Colorado,2020,11,A,16,325.98125,86.5,,,0.0625
Colorado,2020,12,A,5,337.1,37.7,,,0.2
Colorado,2021,1,A,2,342.9,512.65,,,0.5
Colorado,2021,2,A,13,319.0153846153846,26.8,,,0.0
Colorado,2021,3,A,38,323.0921052631579,15.15,,,0.21052631578947367
Colorado,2021,4,A,37,330.26216216216216,20.2,,,0.0
Colorado,2021,5,A,23,332.0130434782609,56.9,,,0.0
Colorado,2021,6,A,244,348.17540983606557,70.95,,,0.5491803278688525
Colorado,2021,7,A,153,344.86993464052284,70.2,,,0.6143790849673203
Colorado,2021,8,A,26,330.8538461538462,43.1,,,0.4230769230769231
Colorado,2021,9,A,3,323.43333333333334,10.6,,,0.0
Colorado,2021,10,A,36,331.55833333333334,48.05,,,0.0
Colorado,2021,11,A,15,331.74,31.8,,,0.0
Colorado,2021,12,A,35,350.2742857142857,56.2,,,0.05714285714285714
Colorado,2022,1,A,1,362.0,231.0,,,0.0
Colorado,2022,2,A,8,311.35,21.0,,,0.0
Colorado,2022,3,A,22,323.3681818181818,15.850000000000001,,,0.0
Colorado,2022,4,A,56,342.7892857142857,62.400000000000006,,,0.0
Colorado,2022,5,A,17,345.7176470588235,56.3,,,0.11764705882352941
Colorado,2022,6,A,9,317.53333333333336,9.8,,,0.6666666666666666
Colorado,2022,7,A,5,331.38,23.9,,,0.4
Colorado,2022,8,A,18,335.94444444444446,41.9,,,0.0
Colorado,2022,9,A,25,338.024,62.5,,,0.08
Colorado,2022,10,A,38,340.5210526315789,37.75,,,0.0
Colorado,2022,11,A,19,322.0578947368421,30.1,,,0.0
Colorado,2022,12,A,12,323.90000000000003,43.7,,,0.0
Colorado,2023,1,A,1,322.2,25.1,,,0.0
Colorado,2023,2,A,1,316.0,16.8,,,0.0
Colorado,2023,3,A,14,322.99285714285713,16.950000000000003,,,0.0
Colorado,2023,4,A,39,321.3205128205128,18.0,,,0.10256410256410256
Colorado,2023,5,A,15,332.85999999999996,40.1,,,0.0
Colorado,2023,6,A,28,336.9857142857143,36.3,,,0.17857142857142858
Colorado,2023,7,A,25,338.664,43.9,,,0.32
Colorado,2023,8,A,72,330.2708333333333,48.3,,,0.3611111111111111
Colorado,2023,9,A,131,336.9022900763359,52.6,,,0.16793893129770993
Colorado,2023,10,A,79,325.74050632911394,27.1,,,0.11392405063291139
Colorado,2023,11,A,19,317.37894736842105,27.7,,,0.0
Colorado,2023,12,A,20,332.085,49.95,,,0.15
Colorado,2024,1,A,6,330.73333333333335,18.85,,,0.0
Colorado,2024,2,A,25,318.788,33.6,,,0.0
Colorado,2024,3,A,32,324.58125,15.05,,,0.0
Colorado,2024,4,A,49,328.1142857142857,24.5,,,0.02040816326530612
Colorado,2024,5,A,24,333.40416666666664,47.2,,,0.08333333333333333
Colorado,2024,6,A,52,340.49038461538464,56.900000000000006,,,0.1346153846153846
Colorado,2024,7,A,116,343.55258620689654,70.19999999999999,,,0.35344827586206895
Colorado,2024,8,A,57,344.5157894736842,60.4,,,0.5263157894736842
Colorado,2024,9,A,36,334.775,41.2,,,0.05555555555555555
Colorado,2024,10,A,14,330.5214285714286,36.75,,,0.0
Colorado,2024,11,A,7,323.15714285714284,74.7,,,0.14285714285714285
Colorado,2024,12,A,5,317.02000000000004,21.2,,,0.0
Colorado,2025,1,A,7,323.24285714285713,53.9,,,0.0
Colorado,2025,2,A,20,323.265,18.05,,,0.0
Colorado,2025,3,A,75,331.5346666666666,19.1,,,0.0
Colorado,2025,4,A,16,326.20625,18.65,,,0.0
Colorado,2025,5,A,11,328.28181818181815,17.8,,,0.18181818181818182
Colorado,2025,6,A,21,363.752380952381,140.9,,,0.09523809523809523
Colorado,2025,7,A,267,349.25131086142324,78.5,,,0.4606741573033708
Connecticut,2001,11,A,2,317.65,15.950000000000001,,,0.0
Connecticut,2001,12,A,3,314.59999999999997,9.8,,,0.0
Connecticut,2002,3,A,1,306.6,10.1,,,0.0
Connecticut,2003,4,A,1,315.4,7.2,,,0.0
Connecticut,2003,7,A,2,315.7,35.9,,,0.0
Connecticut,2004,4,A,2,318.9,20.1,,,0.0
Connecticut,2004,6,A,1,317.3,9.9,,,0.0
Connecticut,2005,8,A,1,315.3,35.4,,,0.0
Connecticut,2006,4,A,2,324.45,26.4,,,0.0
Connecticut,2006,5,A,1,311.9,6.2,,,0.0
Connecticut,2007,5,A,2,313.3,35.2,,,0.0
Connecticut,2007,6,A,1,316.3,8.3,,,0.0
Connecticut,2007,7,A,1,315.4,7.5,,,0.0
Connecticut,2008,3,A,1,312.3,13.9,,,0.0
Connecticut,2008,4,A,1,308.1,6.1,,,0.0
Connecticut,2008,5,A,1,308.3,8.6,,,0.0
Connecticut,2008,6,A,1,313.9,7.9,,,0.0
Connecticut,2008,9,A,1,328.9,24.3,,,0.0
Connecticut,2009,5,A,1,307.1,6.1,,,0.0
Connecticut,2009,8,A,2,312.79999999999995,19.7,,,0.0
Connecticut,2010,7,A,1,316.4,60.7,,,0.0
Connecticut,2011,5,A,1,307.2,7.5,,,0.0
Connecticut,2011,6,A,2,313.95000000000005,7.8,,,0.0
Connecticut,2011,7,A,1,317.6,7.0,,,0.0
Connecticut,2011,8,A,1,314.5,7.4,,,0.0
Connecticut,2012,3,A,1,304.9,8.0,,,0.0
Connecticut,2012,7,A,2,316.35,25.35,,,0.0
Connecticut,2013,5,A,2,316.1,12.3,,,0.0
Connecticut,2013,6,A,1,315.0,7.1,,,0.0
Connecticut,2013,9,A,1,323.4,17.9,,,0.0
Connecticut,2014,8,A,1,318.6,11.3,,,0.0
Connecticut,2015,8,A,3,310.23333333333335,8.2,,,0.3333333333333333
Connecticut,2015,10,A,1,311.0,9.0,,,0.0
Connecticut,2016,5,A,1,312.6,6.7,,,0.0
Connecticut,2016,6,A,1,311.3,7.5,,,0.0
Connecticut,2016,10,A,1,314.6,15.4,,,0.0
Connecticut,2017,7,A,1,316.2,7.7,,,0.0
Connecticut,2018,7,A,1,311.3,5.8,,,0.0
Connecticut,2018,8,A,1,311.5,5.3,,,0.0
Connecticut,2019,2,A,1,310.6,13.5,,,0.0
Connecticut,2019,6,A,1,320.6,9.0,,,0.0
Connecticut,2019,8,A,1,316.7,10.1,,,0.0
Connecticut,2019,9,A,2,314.35,10.9,,,0.0
Connecticut,2019,10,A,2,310.45,11.55,,,0.0
Connecticut,2020,2,A,2,318.55,19.85,,,0.0
Connecticut,2020,3,A,1,304.8,7.9,,,0.0
Connecticut,2020,5,A,2,312.45,7.4,,,0.0
Connecticut,2020,6,A,1,317.2,10.6,,,0.0
Connecticut,2020,9,A,1,307.6,7.0,,,0.0
Connecticut,2021,3,A,6,315.43333333333334,36.2,,,0.0
Connecticut,2021,5,A,1,310.7,7.0,,,0.0
Connecticut,2021,6,A,1,314.8,7.5,,,0.0
Connecticut,2021,7,A,2,314.15,6.949999999999999,,,0.0
Connecticut,2021,8,A,1,314.2,9.1,,,0.0
Connecticut,2021,9,A,1,308.0,6.9,,,0.0
Connecticut,2021,10,A,4,311.425,10.15,,,0.0
Connecticut,2022,7,A,1,313.5,5.9,,,0.0
Connecticut,2022,10,A,1,305.8,7.2,,,0.0
Connecticut,2023,3,A,3,314.73333333333335,15.9,,,0.0
Connecticut,2023,5,A,2,308.79999999999995,8.149999999999999,,,0.0
Connecticut,2023,8,A,1,317.6,8.4,,,0.0
Connecticut,2023,9,A,2,307.3,7.3,,,0.0
Connecticut,2023,11,A,2,309.54999999999995,68.8,,,1.0
Connecticut,2023,12,A,1,305.4,12.6,,,1.0
Connecticut,2024,9,A,5,315.54,11.9,,,0.0
Connecticut,2024,10,A,4,308.875,9.05,,,0.25
Connecticut,2024,11,A,1,314.9,18.7,,,0.0
Connecticut,2025,3,A,1,308.8,15.0,,,0.0
Connecticut,2025,7,A,2,314.45,8.6,,,0.0
Delaware,2001,2,A,1,312.0,18.6,,,0.0
Delaware,2001,4,A,2,350.45,67.45,,,0.0
Delaware,2001,5,A,2,323.15,18.7,,,0.0
Delaware,2001,7,A,4,329.8,81.6,,,0.25
Delaware,2001,8,A,1,321.7,9.9,,,0.0
Delaware,2001,9,A,3,327.06666666666666,57.3,,,0.0
Delaware,2001,12,A,2,309.45,14.15,,,0.0
Delaware,2002,2,A,2,308.1,15.7,,,0.0
Delaware,2002,3,A,1,306.2,6.4,,,0.0
Delaware,2002,4,A,3,339.76666666666665,34.4,,,0.0
Delaware,2002,5,A,2,330.9,55.8,,,0.0
Delaware,2002,6,A,2,309.29999999999995,8.7,,,1.0
Delaware,2002,9,A,1,317.7,13.0,,,0.0
Delaware,2003,4,A,1,321.0,15.9,,,0.0
Delaware,2003,11,A,1,307.3,9.8,,,0.0
Delaware,2004,2,A,2,308.45,10.8,,,0.0
Delaware,2004,4,A,2,332.2,29.3,,,0.0
Delaware,2004,5,A,3,315.4666666666667,10.5,,,0.0
Delaware,2004,6,A,1,313.3,17.4,,,0.0
Delaware,2004,9,A,4,313.4,10.75,,,0.0
Delaware,2004,11,A,1,313.4,22.3,,,1.0
Delaware,2005,4,A,7,317.18571428571425,61.0,,,0.0
Delaware,2005,9,A,3,315.5333333333333,13.9,,,0.0
Delaware,2005,10,A,1,308.6,8.0,,,0.0
Delaware,2006,3,A,7,319.7285714285714,24.7,,,0.0
Delaware,2006,4,A,3,314.56666666666666,15.1,,,0.0
Delaware,2006,6,A,1,313.6,9.6,,,0.0
Delaware,2006,9,A,2,310.35,7.25,,,0.0
Delaware,2006,10,A,3,308.7,7.7,,,0.3333333333333333
Delaware,2007,2,A,1,305.1,14.0,,,0.0
Delaware,2007,3,A,6,312.71666666666664,8.149999999999999,,,0.0
Delaware,2007,4,A,3,314.09999999999997,8.1,,,0.0
Delaware,2007,8,A,2,315.15,16.9,,,0.0
Delaware,2007,10,A,2,331.15,32.85,,,0.0
Delaware,2008,3,A,8,312.1,9.85,,,0.0
Delaware,2008,4,A,1,313.6,8.4,,,0.0
Delaware,2008,5,A,1,305.8,14.9,,,0.0
Delaware,2008,6,A,1,318.6,9.9,,,0.0
Delaware,2008,7,A,1,318.5,9.7,,,0.0
Delaware,2008,9,A,1,312.9,7.2,,,0.0
Delaware,2008,10,A,3,324.90000000000003,36.4,,,0.0
Delaware,2008,11,A,2,312.35,15.700000000000001,,,0.0
Delaware,2009,2,A,2,311.6,20.2,,,0.0
Delaware,2009,3,A,4,309.15,9.8,,,0.0
Delaware,2009,4,A,4,325.15,78.65,,,0.0
Delaware,2009,6,A,2,316.15,8.1,,,0.0
Delaware,2009,10,A,3,315.3666666666667,19.3,,,0.0
Delaware,2010,3,A,2,307.1,7.300000000000001,,,0.0
Delaware,2010,4,A,1,315.9,9.0,,,0.0
Delaware,2010,5,A,1,330.9,24.3,,,0.0
Delaware,2010,7,A,1,321.1,8.2,,,0.0
Delaware,2010,9,A,2,317.65,8.0,,,0.0
Delaware,2010,10,A,3,313.76666666666665,8.3,,,0.0
Delaware,2010,11,A,2,311.05,15.149999999999999,,,0.0
Delaware,2010,12,A,1,305.7,12.7,,,0.0
Delaware,2011,1,A,1,307.0,23.7,,,0.0
Delaware,2011,3,A,1,308.3,7.3,,,0.0
Delaware,2012,3,A,2,311.6,11.75,,,0.0
Delaware,2012,4,A,1,317.1,25.3,,,1.0
Delaware,2012,5,A,1,315.4,6.9,,,0.0
Delaware,2012,6,A,1,319.6,8.8,,,0.0
Delaware,2012,7,A,1,323.5,14.4,,,0.0
Delaware,2012,10,A,2,308.75,10.2,,,0.0
Delaware,2013,1,A,1,310.3,13.2,,,0.0
Delaware,2013,4,A,2,314.1,8.0,,,0.0
Delaware,2013,10,A,1,319.8,12.7,,,0.0
Delaware,2014,3,A,3,309.5333333333333,8.0,,,0.0
Delaware,2014,5,A,1,313.7,18.5,,,0.0
Delaware,2014,9,A,1,314.3,9.6,,,0.0
Delaware,2014,10,A,3,317.8666666666666,14.5,,,0.0
Delaware,2014,11,A,3,339.46666666666664,45.3,,,0.0
Delaware,2015,4,A,3,322.3,12.1,,,0.0
Delaware,2015,6,A,1,316.8,9.9,,,0.0
Delaware,2015,9,A,1,315.6,15.7,,,0.0
Delaware,2015,10,A,2,328.54999999999995,39.4,,,0.0
Delaware,2015,11,A,2,309.95,10.05,,,0.0
Delaware,2016,3,A,8,313.875,10.35,,,0.0
Delaware,2016,4,A,2,313.15,12.95,,,0.0
Delaware,2016,5,A,4,321.1,32.05,,,0.0
Delaware,2016,7,A,1,319.3,10.9,,,0.0
Delaware,2016,10,A,1,317.5,15.2,,,0.0
Delaware,2016,11,A,1,307.1,10.0,,,0.0
Delaware,2016,12,A,1,314.5,16.8,,,0.0
Delaware,2017,2,A,1,309.0,10.3,,,0.0
Delaware,2017,3,A,4,322.35,24.35,,,0.0
Delaware,2017,4,A,4,314.75,14.15,,,0.0
Delaware,2017,5,A,2,313.85,19.15,,,0.0
Delaware,2017,6,A,4,316.15,8.9,,,0.25
Delaware,2017,10,A,1,311.0,9.5,,,0.0
Delaware,2018,3,A,7,310.0,14.3,,,0.0
Delaware,2018,4,A,6,318.8666666666667,12.25,,,0.0
Delaware,2018,5,A,6,316.8666666666667,25.799999999999997,,,0.0
Delaware,2018,6,A,1,320.3,11.0,,,0.0
Delaware,2018,10,A,4,326.525,19.85,,,0.0
Delaware,2019,3,A,1,304.7,8.3,,,0.0
Delaware,2019,4,A,7,313.4142857142857,7.6,,,0.0
Delaware,2019,6,A,3,313.53333333333336,16.6,,,0.0
Delaware,2019,9,A,2,315.85,8.2,,,0.0
Delaware,2019,10,A,2,312.55,12.05,,,0.0
Delaware,2020,3,A,5,310.68,13.4,,,0.0
Delaware,2020,5,A,1,310.8,6.4,,,0.0
Delaware,2020,6,A,4,322.025,27.6,,,0.0
Delaware,2020,9,A,5,311.56,8.0,,,0.0
Delaware,2020,10,A,4,309.325,24.1,,,0.0
Delaware,2021,3,A,15,312.38,12.9,,,0.0
Delaware,2021,4,A,1,308.7,12.4,,,0.0
Delaware,2021,5,A,1,308.6,17.1,,,0.0
Delaware,2021,6,A,1,308.0,16.2,,,0.0
Delaware,2021,9,A,1,308.7,9.4,,,0.0
Delaware,2021,10,A,6,310.93333333333334,8.5,,,0.0
Delaware,2021,11,A,2,308.0,9.65,,,0.0
Delaware,2021,12,A,1,309.5,12.2,,,0.0
Delaware,2022,2,A,1,318.6,19.2,,,0.0
Delaware,2022,3,A,2,322.85,21.05,,,0.0
Delaware,2022,4,A,1,315.2,14.7,,,0.0
Delaware,2022,5,A,1,323.1,27.6,,,0.0
Delaware,2022,9,A,1,308.5,8.6,,,0.0
Delaware,2022,10,A,2,308.05,7.55,,,0.0
Delaware,2023,3,A,3,306.09999999999997,8.7,,,0.0
Delaware,2023,4,A,5,338.67999999999995,41.3,,,0.0
Delaware,2023,6,A,3,319.06666666666666,7.1,,,0.0
Delaware,2023,7,A,1,320.9,8.2,,,0.0
Delaware,2023,8,A,1,313.6,9.2,,,0.0
Delaware,2023,10,A,3,309.0,9.3,,,0.0
Delaware,2023,11,A,3,310.3,8.0,,,0.0
Delaware,2024,3,A,2,330.25,56.0,,,0.0
Delaware,2024,6,A,5,320.8,9.4,,,0.0
Delaware,2024,10,A,1,308.3,6.8,,,0.0
Delaware,2024,11,A,2,314.2,13.65,,,0.0
Delaware,2024,12,A,1,308.9,14.5,,,0.0
Delaware,2025,4,A,2,312.0,5.449999999999999,,,0.0
Delaware,2025,5,A,1,311.9,6.8,,,0.0
Delaware,2025,7,A,1,304.8,9.3,,,1.0
Florida,2000,11,A,170,322.29411764705884,16.1,,,0.0058823529411764705
Florida,2000,12,A,160,324.739375,22.75,,,0.03125
Florida,2001,1,A,254,322.5547244094488,25.35,,,0.051181102362204724
Florida,2001,2,A,293,329.26587030716723,33.0,,,0.22866894197952217
Florida,2001,3,A,145,323.6572413793104,21.2,,,0.0896551724137931
Florida,2001,4,A,243,332.3185185185185,28.4,,,0.12757201646090535
Florida,2001,5,A,382,349.7586387434555,60.75,,,0.5837696335078534
Florida,2001,6,A,80,327.9275,26.2,,,0.4625
Florida,2001,7,A,39,326.17435897435894,31.8,,,0.02564102564102564
Florida,2001,8,A,76,324.2605263157895,19.950000000000003,,,0.02631578947368421
Florida,2001,9,A,53,323.9566037735849,14.9,,,0.0
Florida,2001,10,A,144,323.2048611111111,24.75,,,0.013888888888888888
Florida,2001,11,A,142,321.4711267605634,19.15,,,0.0
Florida,2001,12,A,147,317.66054421768706,14.9,,,0.0
Florida,2002,1,A,200,320.0585,16.549999999999997,,,0.01
Florida,2002,2,A,193,322.53264248704664,25.0,,,0.010362694300518135
Florida,2002,3,A,163,323.87791411042946,25.4,,,0.03067484662576687
Florida,2002,4,A,179,331.44860335195534,30.4,,,0.0335195530726257
Florida,2002,5,A,78,329.8666666666667,31.8,,,0.1794871794871795
Florida,2002,6,A,65,328.18923076923073,40.6,,,0.15384615384615385
Florida,2002,7,A,123,330.23821138211383,21.3,,,0.0
Florida,2002,8,A,108,328.2648148148148,30.950000000000003,,,0.0
Florida,2002,9,A,92,325.14130434782606,18.6,,,0.010869565217391304
Florida,2002,10,A,160,321.67562499999997,18.049999999999997,,,0.0
Florida,2002,11,A,229,321.992576419214,24.0,,,0.0
Florida,2002,12,A,227,320.2885462555066,23.4,,,0.0
Florida,2003,1,A,767,325.1020860495437,27.2,,,0.0
Florida,2003,2,A,517,326.20754352030946,25.0,,,0.0038684719535783366
Florida,2003,3,A,251,325.91314741035853,27.5,,,0.0
Florida,2003,4,A,376,331.6175531914894,29.1,,,0.0
Florida,2003,5,A,263,331.66311787072243,35.1,,,0.045627376425855515
Florida,2003,6,A,105,331.39428571428573,31.8,,,0.0380952380952381
Florida,2003,7,A,75,329.06533333333334,26.3,,,0.06666666666666667
Florida,2003,8,A,27,320.1037037037037,12.2,,,0.0
Florida,2003,9,A,143,325.986013986014,29.1,,,0.006993006993006993
Florida,2003,10,A,201,324.8278606965174,22.1,,,0.004975124378109453
Florida,2003,11,A,257,323.83307392996113,21.9,,,0.01556420233463035
Florida,2003,12,A,286,322.8695804195804,20.2,,,0.01048951048951049
Florida,2004,1,A,812,324.1225369458128,23.0,,,0.0049261083743842365
Florida,2004,2,A,556,326.2275179856115,27.45,,,0.0
Florida,2004,3,A,702,328.1105413105413,28.7,,,0.011396011396011397
Florida,2004,4,A,325,329.5113846153846,28.4,,,0.024615384615384615
Florida,2004,5,A,289,331.29377162629754,29.9,,,0.058823529411764705
Florida,2004,6,A,259,328.65521235521237,29.3,,,0.16602316602316602
Florida,2004,7,A,261,331.62950191570883,28.7,,,0.1724137931034483
Florida,2004,8,A,42,323.08809523809526,17.549999999999997,,,0.14285714285714285
Florida,2004,9,A,50,319.38399999999996,15.85,,,0.14
Florida,2004,10,A,177,320.30960451977404,16.9,,,0.05649717514124294
Florida,2004,11,A,336,321.72559523809525,17.9,,,0.017857142857142856
Florida,2004,12,A,392,320.6969387755102,18.35,,,0.00510204081632653
Florida,2005,1,A,608,324.4324013157895,26.1,,,0.013157894736842105
Florida,2005,2,A,788,325.60659898477155,21.65,,,0.005076142131979695
Florida,2005,3,A,547,325.13327239488115,21.6,,,0.0018281535648994515
Florida,2005,4,A,541,330.1495378927911,26.1,,,0.0166358595194085
Florida,2005,5,A,292,329.11061643835615,31.8,,,0.0136986301369863
Florida,2005,6,A,91,325.13186813186815,23.1,,,0.03296703296703297
Florida,2005,7,A,147,329.33877551020413,25.4,,,0.06802721088435375
Florida,2005,8,A,159,323.9691823899371,15.6,,,0.06918238993710692
Florida,2005,9,A,169,323.6633136094674,16.5,,,0.023668639053254437
